Date,BDI_Index,Bunker_Fuel_USD,Coal_Price_USD,Port_Wait_Days,Freight_Rate_USD,Freight_Rate_USD_lag_1,Freight_Rate_USD_lag_3,Freight_Rate_USD_lag_7,Freight_Rate_USD_lag_14,Freight_Rate_USD_lag_30,BDI_Index_lag_1,BDI_Index_lag_3,BDI_Index_lag_7,BDI_Index_lag_14,BDI_Index_lag_30,Bunker_Fuel_USD_lag_1,Bunker_Fuel_USD_lag_3,Bunker_Fuel_USD_lag_7,Bunker_Fuel_USD_lag_14,Bunker_Fuel_USD_lag_30,Coal_Price_USD_lag_1,Coal_Price_USD_lag_3,Coal_Price_USD_lag_7,Coal_Price_USD_lag_14,Coal_Price_USD_lag_30,Port_Wait_Days_lag_1,Port_Wait_Days_lag_3,Port_Wait_Days_lag_7,Port_Wait_Days_lag_14,Port_Wait_Days_lag_30,Freight_MA_7,Freight_STD_7,BDI_MA_7,Bunker_MA_7,Coal_MA_7,Freight_MA_14,Freight_STD_14,BDI_MA_14,Bunker_MA_14,Coal_MA_14,Freight_MA_30,Freight_STD_30,BDI_MA_30,Bunker_MA_30,Coal_MA_30,Freight_Change_1D,Freight_Change_7D,BDI_Change_7D,Bunker_Change_7D,Coal_Change_7D,DayOfWeek,Month,Quarter,DayOfYear,Month_Sin,Month_Cos,Target_7D,Direction_7D
2024-04-16,2059.4,536.41,144.02,2,35.49,36.48,36.24,35.82,36.26,34.84,2128.2,2083.4,2115.4,2130.6,2036.4,539.36,540.17,531.59,538.86,540.2,146.94,144.54,150.54,146.78,154.91,4.0,3.0,3.0,3.0,3.0,36.03142857142858,0.5589403239292217,2102.5714285714284,540.6428571428571,146.53571428571428,36.21857142857143,0.5963847124758827,2104.764285714286,538.9571428571428,147.71714285714285,36.251,0.5366714142722513,2108.8966666666665,538.4713333333334,150.31300000000002,-0.027138157894736725,-0.009212730318257867,-0.026472534745201837,0.009067138208017411,-0.043310747973960284,1,4,2,107,0.8660254037844387,-0.4999999999999998,35.9,1
2024-04-17,2066.4,538.97,141.72,3,35.34,35.49,36.52,36.63,36.2,37.31,2059.4,2104.6,2151.0,2101.7,2125.3,536.41,545.72,541.65,542.71,539.48,144.02,146.03,148.68,146.94,163.15,2.0,2.0,2.0,4.0,2.0,35.847142857142856,0.5410703677498284,2090.485714285714,540.26,145.54142857142855,36.15714285714286,0.6410619623411128,2102.2428571428572,538.6899999999999,147.34428571428572,36.18533333333333,0.5229738131071251,2106.9333333333334,538.4543333333334,149.59866666666667,-0.004226542688081092,-0.03521703521703523,-0.03933054393305435,-0.004947844549062941,-0.04681194511702991,2,4,2,108,0.8660254037844387,-0.4999999999999998,36.93,1
2024-04-18,2064.5,540.88,146.65,3,35.46,35.34,36.48,35.52,37.06,35.9,2066.4,2128.2,2138.4,2099.3,2112.4,538.97,539.36,539.23,535.08,538.79,141.72,146.94,152.17,152.29,149.2,3.0,4.0,2.0,5.0,3.0,35.83857142857143,0.5475529980870131,2079.9285714285716,540.4957142857143,144.75285714285715,36.042857142857144,0.6095701962661819,2099.7571428571428,539.1042857142858,146.94142857142856,36.17066666666666,0.537227450279425,2105.3366666666666,538.524,149.51366666666667,0.00339558573853993,-0.0016891891891892552,-0.03455854844743733,0.0030599187730653288,-0.036275218505618545,3,4,2,109,0.8660254037844387,-0.4999999999999998,35.92,1
2024-04-19,2078.3,538.2,145.84,6,37.55,35.46,35.49,35.34,37.14,36.7,2064.5,2059.4,2053.0,2143.6,2135.2,540.88,536.41,541.96,540.4,535.48,146.65,144.02,143.37,152.7,157.04,3.0,2.0,3.0,5.0,3.0,36.15428571428571,0.7938903606681079,2083.542857142857,539.9585714285714,145.1057142857143,36.07214285714286,0.6728947634196134,2095.092857142857,538.9471428571428,146.45142857142858,36.19899999999999,0.5862819728804106,2103.44,538.6146666666667,149.14033333333333,0.05893965031020865,0.06253537068477621,0.012323429128105357,-0.006937781386080144,0.017228150938132014,4,4,2,110,0.8660254037844387,-0.4999999999999998,35.01,0
2024-04-20,2056.8,537.93,140.61,3,35.87,37.55,35.34,36.24,35.74,36.43,2078.3,2066.4,2083.4,2086.5,2120.6,538.2,538.97,540.17,533.14,537.97,145.84,141.72,144.54,147.33,153.01,6.0,3.0,3.0,3.0,5.0,36.10142857142857,0.7995296236209423,2079.7428571428572,539.6385714285714,144.54428571428573,36.081428571428575,0.6688435155937642,2092.9714285714285,539.2892857142857,145.9714285714286,36.18033333333334,0.5875870197234859,2101.3133333333335,538.6133333333333,148.727,-0.044740346205059955,-0.01020971302428264,-0.012767591437073955,-0.004146842660643912,-0.027189705271896902,5,4,2,111,0.8660254037844387,-0.4999999999999998,36.36,1
2024-04-21,2135.1,533.98,147.1,2,36.36,35.87,35.46,36.52,36.92,36.42,2056.8,2064.5,2104.6,2133.1,2095.1,537.93,540.88,545.72,536.73,531.02,140.61,146.65,146.03,147.84,155.51,3.0,3.0,2.0,4.0,4.0,36.07857142857143,0.7877696061544743,2084.1,537.9614285714285,144.69714285714286,36.041428571428575,0.6304803680572942,2093.114285714286,539.092857142857,145.91857142857143,36.17833333333333,0.5868447678982888,2102.6466666666665,538.712,148.44666666666666,0.013660440479509317,-0.004381161007667167,0.014492065000475174,-0.02151286373964667,0.007327261521605122,6,4,2,112,0.8660254037844387,-0.4999999999999998,36.13,0
2024-04-22,2077.2,533.93,146.22,3,36.26,36.36,37.55,36.48,35.96,36.25,2135.1,2078.3,2128.2,2069.1,2159.9,533.98,538.2,539.36,541.25,539.1,147.1,145.84,146.94,144.65,154.17,2.0,6.0,4.0,3.0,3.0,36.04714285714285,0.7733415434702584,2076.8142857142857,537.1857142857142,144.59428571428572,36.06285714285715,0.6325945179781409,2093.692857142857,538.5699999999999,146.03071428571428,36.178666666666665,0.5868897172640581,2099.89,538.5396666666667,148.18166666666667,-0.002750275027502802,-0.006030701754385914,-0.02396391316605584,-0.010067487392465213,-0.004899959167006918,0,4,2,113,0.8660254037844387,-0.4999999999999998,36.1,0
2024-04-23,2097.8,529.98,142.79,5,35.9,36.26,35.87,35.49,35.82,35.91,2077.2,2056.8,2059.4,2115.4,2076.9,533.93,537.93,536.41,531.59,534.74,146.22,140.61,144.02,150.54,150.31,3.0,3.0,2.0,3.0,6.0,36.105714285714285,0.7388697932845808,2082.2999999999997,536.2671428571429,144.41857142857143,36.06857142857143,0.6305901648805902,2092.4357142857143,538.455,145.47714285714287,36.17833333333333,0.5870503904435642,2100.5866666666666,538.381,147.93099999999998,-0.009928295642581353,0.01155255001408828,0.01864620763329139,-0.011987099420219471,-0.008540480488821167,1,4,2,114,0.8660254037844387,-0.4999999999999998,36.14,1
2024-04-24,2103.3,545.47,142.31,6,36.93,35.9,36.36,35.34,36.63,35.9,2097.8,2135.1,2066.4,2151.0,2100.2,529.98,533.98,538.97,541.65,534.25,142.79,147.1,141.72,148.68,152.85,5.0,2.0,3.0,2.0,3.0,36.332857142857144,0.7079951573683279,2087.5714285714284,537.1957142857143,144.50285714285715,36.089999999999996,0.6557321216661531,2089.0285714285715,538.7278571428571,145.02214285714285,36.21266666666667,0.6001834968453149,2100.69,538.755,147.57966666666667,0.028690807799442997,0.044991511035653575,0.017857142857142794,0.012060040447520182,0.004163138583121562,2,4,2,115,0.8660254037844387,-0.4999999999999998,35.36,0
2024-04-25,2082.3,530.23,143.42,3,35.92,36.93,36.26,35.46,35.52,35.5,2103.3,2077.2,2064.5,2138.4,2076.6,545.47,533.93,540.88,539.23,540.73,142.31,146.22,146.65,152.17,146.25,6.0,3.0,3.0,2.0,2.0,36.39857142857143,0.6305930692986478,2090.1142857142854,535.6742857142857,144.04142857142855,36.11857142857143,0.6374451064495287,2085.0214285714287,538.085,144.39714285714285,36.22666666666667,0.5877563026159611,2100.88,538.405,147.48533333333336,-0.027349038721906305,0.012972363226170458,0.008621942358924661,-0.019690134595473974,-0.022025230139788743,3,4,2,116,0.8660254037844387,-0.4999999999999998,35.73,0
2024-04-26,2062.0,532.69,138.86,3,35.01,35.92,35.9,37.55,35.34,36.33,2082.3,2097.8,2078.3,2053.0,2127.3,530.23,529.98,538.2,541.96,546.85,143.42,142.79,145.84,143.37,153.29,3.0,5.0,6.0,3.0,3.0,36.035714285714285,0.5868803723318659,2087.785714285714,534.8871428571429,143.04428571428573,36.095000000000006,0.673529737793729,2085.6642857142856,537.4228571428572,144.075,36.18266666666667,0.6277981958504228,2098.7033333333334,537.9330000000001,147.00433333333334,-0.02533407572383084,-0.06764314247669767,-0.007842948563730023,-0.010237829803047216,-0.047860669226549524,4,4,2,117,0.8660254037844387,-0.4999999999999998,35.1,1
2024-04-27,2100.1,532.27,141.23,5,36.36,35.01,36.93,35.87,36.24,36.75,2062.0,2103.3,2056.8,2083.4,2160.6,532.69,545.47,537.93,540.17,544.53,138.86,142.31,140.61,144.54,152.03,3.0,6.0,3.0,3.0,3.0,36.105714285714285,0.5930108808122604,2093.9714285714285,534.0785714285714,143.13285714285715,36.103571428571435,0.6762749457121608,2086.857142857143,536.8585714285715,143.83857142857144,36.16966666666667,0.6196299414716931,2096.6866666666665,537.5243333333333,146.64433333333335,0.03856041131105403,0.013660440479509317,0.021052119797744018,-0.010521815106054655,0.0044093592205389776,5,4,2,118,0.8660254037844387,-0.4999999999999998,36.61,1
2024-04-28,2082.6,540.02,134.37,2,36.13,36.36,35.92,36.36,36.52,35.47,2100.1,2082.3,2135.1,2104.6,2100.1,532.27,530.23,533.98,545.72,532.12,141.23,143.42,147.1,146.03,152.71,5.0,3.0,2.0,2.0,2.0,36.07285714285714,0.582858309989343,2086.4714285714285,534.9414285714286,141.31428571428572,36.075714285714284,0.665752486759569,2085.285714285714,536.4514285714286,143.0057142857143,36.19166666666667,0.6054868849252618,2096.1033333333335,537.7876666666666,146.03300000000002,-0.006325632563256245,-0.006325632563256245,-0.024589012224251805,0.011311285066856414,-0.08653976886471781,6,4,2,119,0.8660254037844387,-0.4999999999999998,36.87,1
2024-04-29,2089.4,533.75,143.16,4,36.1,36.13,35.01,36.26,36.48,36.9,2082.6,2062.0,2077.2,2128.2,2106.4,540.02,532.69,533.93,539.36,535.04,134.37,138.86,146.22,146.94,153.63,2.0,3.0,3.0,4.0,5.0,36.050000000000004,0.5774080013299263,2088.214285714286,534.9157142857143,140.87714285714284,36.04857142857143,0.6556717887065632,2082.514285714286,536.0507142857143,142.7357142857143,36.165,0.5906498466771208,2095.5366666666664,537.7446666666667,145.68400000000003,-0.0008303349017437789,-0.004412575841147182,0.005873290968611666,-0.00033712284381837154,-0.02092736971686504,0,4,2,120,0.8660254037844387,-0.4999999999999998,36.04,0
2024-04-30,2067.9,541.13,135.54,3,36.14,36.1,36.36,35.9,35.49,36.46,2089.4,2100.1,2097.8,2059.4,2077.1,533.75,532.27,529.98,536.41,544.7,143.16,141.23,142.79,144.02,151.21,4.0,5.0,5.0,2.0,4.0,36.08428571428571,0.5741328865588491,2083.9428571428575,536.5085714285715,139.84142857142857,36.095000000000006,0.6357884263472441,2083.1214285714286,536.3878571428571,142.13000000000002,36.15433333333333,0.5880223039013485,2095.23,537.6256666666667,145.1616666666667,0.001108033240997175,0.006685236768802394,-0.014253026980646455,0.021038529755839752,-0.0507738637159465,1,4,2,121,0.8660254037844387,-0.4999999999999998,36.48,1
2024-05-01,2074.9,531.19,144.44,2,35.36,36.14,36.13,36.93,35.34,35.98,2067.9,2082.6,2103.3,2066.4,2095.9,541.13,540.02,545.47,538.97,535.08,135.54,134.37,142.31,141.72,150.21,3.0,2.0,6.0,3.0,3.0,35.86,0.4890466917038301,2079.8857142857146,534.4685714285714,140.1457142857143,36.09642857142857,0.6339814016062304,2083.7285714285713,535.8321428571429,142.3242857142857,36.13366666666666,0.6050105917191358,2094.53,537.496,144.96933333333334,-0.021582733812949617,-0.04251286217167616,-0.013502591166262623,-0.026179258254349413,0.0149673248541915,2,5,2,122,0.49999999999999994,-0.8660254037844387,34.87,0
2024-05-02,2095.4,535.6,138.64,3,35.73,35.36,36.1,35.92,35.46,36.26,2074.9,2089.4,2082.3,2064.5,2130.6,531.19,533.75,530.23,540.88,538.86,144.44,143.16,143.42,146.65,146.78,2.0,4.0,3.0,3.0,3.0,35.832857142857144,0.4904322680285221,2081.757142857143,535.2357142857143,139.46285714285713,36.11571428571428,0.6170115855504538,2085.9357142857143,535.455,141.75214285714284,36.116,0.6089199030055109,2093.356666666667,537.3873333333333,144.69799999999998,0.010463800904977338,-0.005289532293986765,0.006291120395716332,0.010127680440563447,-0.03332868498117414,3,5,2,123,0.49999999999999994,-0.8660254037844387,35.44,0
2024-05-03,2077.7,529.66,138.7,3,35.1,35.73,36.14,35.01,37.55,36.2,2095.4,2067.9,2062.0,2078.3,2101.7,535.6,541.13,532.69,538.2,542.71,138.64,135.54,138.86,145.84,146.94,3.0,3.0,3.0,6.0,4.0,35.84571428571429,0.4658274767497401,2084.0,534.8028571428571,139.44,35.940714285714286,0.5184958168472095,2085.8928571428573,534.845,141.24214285714285,36.07933333333333,0.6361952277536023,2092.5566666666664,536.9523333333333,144.42333333333332,-0.0176322418136019,0.0025706940874037354,0.007613967022308321,-0.005688111284236741,-0.0011522396658506517,4,5,2,124,0.49999999999999994,-0.8660254037844387,35.79,1
2024-05-04,2093.7,544.2,137.16,4,36.61,35.1,35.36,36.36,35.87,37.06,2077.7,2074.9,2100.1,2056.8,2099.3,529.66,531.19,532.27,537.93,535.08,138.7,144.44,141.23,140.61,152.29,3.0,2.0,5.0,3.0,5.0,35.88142857142857,0.5184408861005749,2083.0857142857144,536.5071428571429,138.85857142857142,35.99357142857143,0.5476327677849501,2088.5285714285715,535.2928571428572,140.99571428571429,36.06433333333334,0.6173004819841241,2092.3700000000003,537.2563333333334,143.91899999999998,0.04301994301994294,0.006875687568756783,-0.0030474739298128606,0.022413436789599395,-0.028818239750761143,5,5,2,125,0.49999999999999994,-0.8660254037844387,36.71,1
2024-05-05,2047.7,527.15,137.9,5,36.87,36.61,35.73,36.13,36.36,37.14,2093.7,2095.4,2082.6,2135.1,2143.6,544.2,535.6,540.02,533.98,540.4,137.16,138.64,134.37,147.1,152.7,4.0,3.0,2.0,2.0,5.0,35.98714285714286,0.639002198371509,2078.1,534.6685714285715,139.36285714285714,36.029999999999994,0.5892629033215437,2082.285714285714,534.8050000000001,140.33857142857144,36.05533333333334,0.6028766290754807,2089.1733333333336,536.8146666666667,143.42566666666667,0.0071018847309478605,0.020481594243011214,-0.016757898780370595,-0.023832450649975967,0.026270744957952008,6,5,2,126,0.49999999999999994,-0.8660254037844387,36.31,0
2024-05-06,2135.4,534.25,142.73,3,36.04,36.87,35.1,36.1,36.26,35.74,2047.7,2077.7,2089.4,2077.2,2086.5,527.15,529.66,533.75,533.93,533.14,137.9,138.7,143.16,146.22,147.33,5.0,3.0,4.0,3.0,3.0,35.978571428571435,0.6376370067528725,2084.671428571429,534.74,139.30142857142854,36.01428571428571,0.5855794537921037,2086.4428571428575,534.8278571428572,140.08928571428572,36.065333333333335,0.5999467409315462,2090.8033333333337,536.8516666666667,143.27233333333334,-0.022511526986709995,-0.0016620498614958734,0.02201588972910873,0.0009367681498828606,-0.0030036322995250497,0,5,2,127,0.49999999999999994,-0.8660254037844387,35.38,0
2024-05-07,2052.7,535.46,130.74,5,36.48,36.04,36.61,36.14,35.9,36.92,2135.4,2093.7,2067.9,2097.8,2133.1,534.25,544.2,541.13,529.98,536.73,142.73,137.16,135.54,142.79,147.84,3.0,4.0,3.0,5.0,4.0,36.027142857142856,0.6643722421882882,2082.5,533.9300000000001,138.6157142857143,36.05571428571428,0.5972721874775668,2083.2214285714285,535.2192857142857,139.22857142857143,36.050666666666665,0.5834849720807158,2088.1233333333334,536.8093333333334,142.7023333333333,0.01220865704772467,0.009407858328721597,-0.0073504521495237896,-0.010478073660672993,-0.03541389995573252,1,5,2,128,0.49999999999999994,-0.8660254037844387,36.39,0
2024-05-08,2083.7,533.95,141.75,2,34.87,36.48,36.87,35.36,36.93,35.96,2052.7,2047.7,2074.9,2103.3,2069.1,535.46,527.15,531.19,545.47,541.25,130.74,137.9,144.44,142.31,144.65,5.0,5.0,2.0,6.0,3.0,35.957142857142856,0.7646287614633328,2083.7571428571428,534.3242857142857,138.23142857142855,35.90857142857143,0.6186816895360401,2081.8214285714284,534.3964285714286,139.18857142857144,36.01433333333333,0.6219917026466374,2088.61,536.566,142.60566666666665,-0.044133771929824595,-0.013857466063348478,0.004241168249072169,0.005195880946553988,-0.01862364995846022,2,5,2,129,0.49999999999999994,-0.8660254037844387,35.67,1
2024-05-09,2068.5,530.54,138.66,3,35.44,34.87,36.04,35.73,35.92,35.82,2083.7,2135.4,2095.4,2082.3,2115.4,533.95,534.25,535.6,530.23,531.59,141.75,142.73,138.64,143.42,150.54,2.0,3.0,3.0,3.0,3.0,35.91571428571428,0.7865294472735099,2079.9142857142856,533.6014285714285,138.23428571428573,35.87428571428571,0.6311736843217942,2080.8357142857144,534.4185714285715,138.84857142857143,36.001666666666665,0.6299046634672667,2087.0466666666666,536.5310000000001,142.20966666666666,0.016346429595641032,-0.008116428771340556,-0.012837644363844603,-0.00944734876773723,0.00014425851125232647,3,5,2,130,0.49999999999999994,-0.8660254037844387,37.02,1
2024-05-10,2112.0,530.39,133.76,2,35.79,35.44,36.48,35.1,35.01,36.63,2068.5,2052.7,2077.7,2062.0,2151.0,530.54,535.46,529.66,532.69,541.65,138.66,130.74,138.7,138.86,148.68,3.0,5.0,3.0,3.0,2.0,36.01428571428571,0.706419543492667,2084.8142857142857,533.7057142857143,137.52857142857144,35.93,0.5814835138877266,2084.407142857143,534.2542857142857,138.4842857142857,35.97366666666666,0.6195965502307132,2085.7466666666664,536.1556666666667,141.71233333333333,0.009875846501128605,0.01965811965811959,0.0165086393608318,0.00137824264622588,-0.03561643835616435,4,5,2,131,0.49999999999999994,-0.8660254037844387,35.98,1
2024-05-11,2056.7,530.81,133.89,5,36.71,35.79,34.87,36.61,36.36,35.52,2112.0,2083.7,2093.7,2100.1,2138.4,530.39,533.95,544.2,532.27,539.23,133.76,141.75,137.16,141.23,152.17,2.0,2.0,4.0,5.0,2.0,36.028571428571425,0.7213281401096904,2079.5285714285715,531.7928571428571,137.0614285714286,35.955,0.6082983832602796,2081.307142857143,534.15,137.96,36.01333333333333,0.6275916382235822,2083.0233333333335,535.875,141.103,0.02570550433081875,0.0027314941272875704,-0.017672063810479033,-0.024604924660051597,-0.02384076990376216,5,5,2,132,0.49999999999999994,-0.8660254037844387,37.24,1
2024-05-12,2068.3,529.41,141.88,4,36.31,36.71,35.44,36.87,36.13,35.34,2056.7,2068.5,2047.7,2082.6,2053.0,530.81,530.54,527.15,540.02,541.96,133.89,138.66,137.9,134.37,143.37,5.0,3.0,5.0,2.0,3.0,35.94857142857143,0.6387860510745573,2082.4714285714285,532.1157142857143,137.62999999999997,35.96785714285714,0.6141558129965984,2080.285714285714,533.3921428571429,138.49642857142857,36.04566666666667,0.6165962370470525,2083.5333333333333,535.4566666666666,141.0533333333333,-0.01089621356578585,-0.01518850013561146,0.010060067392684502,0.004287204780422993,0.02886149383611314,6,5,2,133,0.49999999999999994,-0.8660254037844387,35.4,0
2024-05-13,2072.2,534.51,133.76,4,35.38,36.31,35.79,36.04,36.1,36.24,2068.3,2112.0,2135.4,2089.4,2083.4,529.41,530.39,534.25,533.75,540.17,141.88,133.76,142.73,143.16,144.54,4.0,2.0,3.0,4.0,3.0,35.854285714285716,0.6709410590817186,2073.442857142857,532.1528571428572,136.34857142857143,35.91642857142857,0.6321222756941169,2079.057142857143,533.4464285714286,137.825,36.017,0.6271509195260847,2083.1600000000003,535.2679999999999,140.694,-0.025612778848801976,-0.018312985571587004,-0.029596328556710794,0.00048666354702842085,-0.06284593288026341,0,5,2,134,0.49999999999999994,-0.8660254037844387,36.35,1
2024-05-14,2058.8,540.28,132.88,5,36.39,35.38,36.71,36.48,36.14,36.52,2072.2,2056.7,2052.7,2067.9,2104.6,534.51,530.81,535.46,541.13,545.72,133.76,133.89,130.74,135.54,146.03,4.0,5.0,5.0,3.0,2.0,35.84142857142857,0.6576835249931471,2074.3142857142857,532.8414285714285,136.6542857142857,35.934285714285714,0.6423719780951691,2078.407142857143,533.3857142857144,137.635,36.01266666666667,0.6239967580230938,2081.633333333333,535.0866666666667,140.25566666666666,0.028547201808931444,-0.002467105263157743,0.002971695815267905,0.009001606095693226,0.016368364693284176,1,5,2,135,0.49999999999999994,-0.8660254037844387,35.94,0
2024-05-15,2070.8,525.96,139.51,4,35.67,36.39,36.31,34.87,35.36,36.48,2058.8,2068.3,2083.7,2074.9,2128.2,540.28,529.41,533.95,531.19,539.36,132.88,141.88,141.75,144.44,146.94,5.0,4.0,2.0,2.0,4.0,35.955714285714286,0.5147121248118989,2072.4714285714285,531.6999999999999,136.3342857142857,35.95642857142857,0.6261924887502089,2078.1142857142854,533.0121428571429,137.28285714285715,35.98566666666667,0.6205930608110035,2079.72,534.64,140.00799999999998,-0.019785655399835123,0.02294235732721539,-0.006190910399769489,-0.01496394793519995,-0.01580246913580252,2,5,2,136,0.49999999999999994,-0.8660254037844387,34.69,0
2024-05-16,2115.2,521.42,136.87,6,37.02,35.67,35.38,35.44,35.73,35.49,2070.8,2072.2,2068.5,2095.4,2059.4,525.96,534.51,530.54,535.6,536.41,139.51,133.76,138.66,138.64,144.02,4.0,4.0,3.0,3.0,2.0,36.18142857142857,0.5915637066685722,2079.1428571428573,530.3971428571429,136.07857142857142,36.04857142857143,0.682674121410887,2079.5285714285715,531.9992857142857,137.15642857142856,36.03666666666666,0.6409870262465881,2081.58,534.1403333333333,139.76966666666667,0.037846930193439876,0.04458239277652387,0.02257674643461427,-0.017190032796773114,-0.012909274484350197,3,5,2,137,0.49999999999999994,-0.8660254037844387,36.32,0
2024-05-17,2064.1,527.34,132.8,4,35.98,37.02,36.39,35.79,35.1,35.34,2115.2,2058.8,2112.0,2077.7,2066.4,521.42,540.28,530.39,529.66,538.97,136.87,132.88,133.76,138.7,141.72,6.0,5.0,2.0,3.0,3.0,36.20857142857143,0.574729750155785,2072.3,529.9614285714285,135.94142857142856,36.11142857142857,0.6268462839775395,2078.557142857143,531.8335714285714,136.73499999999999,36.058,0.627509582287338,2081.5033333333336,533.7526666666666,139.47233333333332,-0.028092922744462623,0.005308745459625452,-0.022679924242424265,-0.0057504854918077886,-0.007177033492822837,4,5,2,138,0.49999999999999994,-0.8660254037844387,35.93,0
2024-05-18,2088.9,540.18,136.02,5,37.24,35.98,35.67,36.71,36.61,35.46,2064.1,2070.8,2056.7,2093.7,2064.5,527.34,525.96,530.81,544.2,540.88,132.8,139.51,133.89,137.16,146.65,4.0,4.0,5.0,4.0,3.0,36.284285714285716,0.677516473178644,2076.9,531.3,136.24571428571429,36.15642857142857,0.6852804832034387,2078.214285714286,531.5464285714286,136.65357142857144,36.117333333333335,0.652665269509089,2082.3166666666666,533.7293333333333,139.118,0.035019455252918386,0.014437482974666294,0.01565614819857064,0.017652267289614,0.01590858167152165,5,5,2,139,0.49999999999999994,-0.8660254037844387,35.61,0
2024-05-19,2030.3,522.75,132.06,3,35.4,37.24,37.02,36.31,36.87,37.55,2088.9,2115.2,2068.3,2047.7,2078.3,540.18,521.42,529.41,527.15,538.2,136.02,136.87,141.88,137.9,145.84,5.0,6.0,4.0,5.0,6.0,36.15428571428571,0.7546711677468609,2071.4714285714285,530.3485714285714,134.84285714285713,36.05142857142857,0.6801341173493579,2076.9714285714285,531.2321428571429,136.23642857142858,36.04566666666667,0.6063212039003807,2080.7166666666667,533.2143333333333,138.65866666666668,-0.04940923737916225,-0.025061966400440783,-0.01837257651211155,-0.012580041933473063,-0.06921341979137297,6,5,2,140,0.49999999999999994,-0.8660254037844387,34.98,0
2024-05-20,2120.8,534.45,138.21,2,36.35,35.4,35.98,35.38,36.04,35.87,2030.3,2064.1,2072.2,2135.4,2056.8,522.75,527.34,534.51,534.25,537.93,132.06,132.8,133.76,142.73,140.61,3.0,4.0,4.0,3.0,3.0,36.292857142857144,0.6734912591788661,2078.4142857142856,530.34,135.47857142857146,36.07357142857143,0.6847639362231529,2075.9285714285716,531.2464285714285,135.91357142857143,36.06166666666666,0.6078570801474801,2082.85,533.0983333333334,138.57866666666666,0.026836158192090398,0.02741661955907282,0.023453334620210597,-0.0001122523432676159,0.03326854066985652,0,5,2,141,0.49999999999999994,-0.8660254037844387,35.09,0
2024-05-21,2125.4,534.12,137.87,3,35.94,36.35,37.24,36.39,36.48,36.36,2120.8,2088.9,2058.8,2052.7,2135.1,534.45,540.18,540.28,535.46,533.98,138.21,136.02,132.88,130.74,147.1,2.0,5.0,5.0,5.0,2.0,36.228571428571435,0.6840669697094497,2087.9285714285716,529.46,136.19142857142856,36.035000000000004,0.6752520896787759,2081.1214285714286,531.1507142857142,136.42285714285714,36.04766666666667,0.605581415315125,2082.5266666666666,533.103,138.27100000000002,-0.011279229711141814,-0.012366034624897049,0.032348941130755815,-0.01140149552084102,0.037552679108970644,1,5,2,142,0.49999999999999994,-0.8660254037844387,35.14,0
2024-05-22,2077.1,522.43,136.07,2,34.69,35.94,35.4,35.67,34.87,36.26,2125.4,2030.3,2070.8,2083.7,2077.2,534.12,522.75,525.96,533.95,533.93,137.87,132.06,139.51,141.75,146.22,3.0,3.0,4.0,2.0,3.0,36.08857142857143,0.8874763578338967,2088.8285714285716,528.9557142857143,135.7,36.02214285714286,0.7003864710225167,2080.65,530.3278571428572,136.01714285714283,35.995333333333335,0.6526113768512921,2082.5233333333335,532.7196666666666,137.93266666666668,-0.03478018920422932,-0.02747406784412687,0.003042302491790494,-0.006711536999011503,-0.02465773062862875,2,5,2,143,0.49999999999999994,-0.8660254037844387,36.26,1
2024-05-23,2078.3,527.51,135.34,3,36.32,34.69,36.35,37.02,35.44,35.9,2077.1,2120.8,2115.2,2068.5,2097.8,522.43,534.45,521.42,530.54,529.98,136.07,138.21,136.87,138.66,142.79,2.0,2.0,6.0,3.0,5.0,35.98857142857143,0.8001755759711557,2083.557142857143,529.8257142857143,135.48142857142858,36.085,0.6834049368364908,2081.35,530.1114285714286,135.78,36.00933333333333,0.6549963586810233,2081.8733333333334,532.6373333333333,137.6843333333333,0.046987604496973256,-0.018908698001080526,-0.017445158850226794,0.011679644048943283,-0.0111784905384672,3,5,2,144,0.49999999999999994,-0.8660254037844387,34.75,0
2024-05-24,2071.2,532.26,139.33,3,35.93,36.32,35.94,35.98,35.79,36.93,2078.3,2125.4,2064.1,2112.0,2103.3,527.51,534.12,527.34,530.39,545.47,135.34,137.87,132.8,133.76,142.31,3.0,3.0,4.0,2.0,6.0,35.98142857142857,0.8004879464306567,2084.5714285714284,530.5285714285714,136.41428571428574,36.095,0.6797708890049972,2078.4357142857143,530.245,136.17785714285714,35.976,0.6315530938449728,2080.8033333333333,532.197,137.585,-0.010737885462555052,-0.0013896609227347367,0.003439755825783486,0.009329844123335818,0.04917168674698802,4,5,2,145,0.49999999999999994,-0.8660254037844387,35.41,0
2024-05-25,2060.0,521.67,133.84,4,35.61,35.93,34.69,37.24,36.71,35.92,2071.2,2077.1,2088.9,2056.7,2082.3,532.26,522.43,540.18,530.81,530.23,139.33,136.07,136.02,133.89,143.42,3.0,2.0,5.0,5.0,3.0,35.748571428571424,0.5800985138009469,2080.442857142857,527.8842857142857,136.10285714285715,36.01642857142857,0.6666634157431137,2078.671428571429,529.5921428571429,136.17428571428573,35.96566666666667,0.6350274679553607,2080.06,531.9116666666666,137.26566666666668,-0.008906206512663495,-0.043770139634801364,-0.013835032792378854,-0.034266355659224645,-0.016027054844875765,5,5,2,146,0.49999999999999994,-0.8660254037844387,35.71,1
